Name	Length	EffectiveLength	TPM	NumReads
FBtr0300432	3058	2876.281	31.384174	797.218
FBtr0073947	3418	3236.281	0.972414	27.793
FBtr0073946	3433	3251.281	1.272312	36.533
FBtr0082557	2199	2017.281	2.763271	49.229
FBtr0082556	2101	1919.281	14.098380	238.970
FBtr0335434	2292	2110.281	0.418565	7.801
FBtr0308579	1248	1066.281	8.643528	81.395
FBtr0070783	1302	1120.281	176.535709	1746.605
FBtr0084960	982	800.422	0.000000	0.000
FBtr0080111	979	797.426	0.993968	7.000
FBtr0300611	1701	1519.281	93.955387	1260.651
FBtr0334906	1701	1519.281	0.541632	7.267
FBtr0303766	1776	1594.281	1.258283	17.717
FBtr0071802	1520	1338.281	14.745984	174.283
FBtr0340670	3596	3414.281	2.899427	87.427
FBtr0339525	3273	3091.281	4.449037	121.462
FBtr0070843	2904	2722.281	61.647093	1482.111
FBtr0088323	2982	2800.281	0.000000	0.000
FBtr0074366	2750	2568.281	0.388606	8.814
FBtr0074371	2433	2251.281	0.357304	7.104
FBtr0074367	2582	2400.281	0.332959	7.058
FBtr0074370	2896	2714.281	0.331978	7.958
FBtr0074368	2919	2737.281	0.351167	8.489
FBtr0074369	2915	2733.281	0.353524	8.534
FBtr0074365	2444	2262.281	0.752914	15.043
FBtr0070884	2458	2276.281	4.068012	81.779
FBtr0301170	2501	2319.281	1.878394	38.475
FBtr0301169	2528	2346.281	2.100519	43.525
FBtr0071898	2228	2046.281	0.110670	2.000
FBtr0086481	2011	1829.281	0.433294	7.000
FBtr0081348	2580	2398.281	28.031609	593.722
FBtr0343850	2908	2726.281	0.940724	22.650
FBtr0081349	2684	2502.281	11.160171	246.628
FBtr0334046	701	519.603	0.000000	0.000
FBtr0300042	795	613.554	0.000000	0.000
FBtr0076996	720	538.595	0.000000	0.000
FBtr0301150	1774	1592.281	0.213337	3.000
FBtr0333402	4738	4556.281	1.604460	64.562
FBtr0072705	4645	4463.281	2.440254	96.189
FBtr0333401	4762	4580.281	13.051318	527.936
FBtr0072703	4861	4679.281	9.309692	384.724
FBtr0072704	4642	4460.281	5.320721	209.589
FBtr0078519	566	384.660	0.294366	1.000
FBtr0345019	1361	1179.281	41.325200	430.395
FBtr0345020	1576	1394.281	20.757905	255.605
FBtr0077808	1018	836.281	0.000000	0.000
FBtr0074463	1124	942.281	87.841915	731.000
FBtr0113188	2010	1828.281	0.081555	1.317
FBtr0347061	3149	2967.281	0.100929	2.645
FBtr0078536	1874	1692.281	0.218687	3.268
FBtr0071304	892	710.488	0.077690	0.487
FBtr0332623	800	618.554	0.093821	0.513
FBtr0080484	3184	3002.281	23.647271	627.000
FBtr0070626	9245	9063.281	10.562388	845.440
FBtr0342740	8925	8743.281	25.647705	1980.424
FBtr0077755	584	402.654	0.000000	0.000
FBtr0077754	686	504.607	0.000000	0.000
FBtr0076890	3438	3256.281	22.860886	657.431
FBtr0333369	3713	3531.281	8.546865	266.547
FBtr0345674	4482	4300.281	0.262703	9.977
FBtr0089419	1741	1559.281	19.371161	266.757
FBtr0079662	1172	990.281	5.488424	48.000
FBtr0086625	1486	1304.281	10.330959	119.000
FBtr0071243	704	522.602	0.193310	0.892
FBtr0343355	796	614.554	0.115216	0.625
FBtr0303466	486	304.701	0.000000	0.000
FBtr0071716	1201	1019.281	0.000000	0.000
FBtr0332000	4030	3848.281	30.909404	1050.492
FBtr0091487	2639	2457.281	9.219435	200.076
FBtr0091489	4818	4636.281	3.925405	160.727
FBtr0091486	2731	2549.281	9.980695	224.705
FBtr0085257	3123	2941.281	35.766746	929.076
FBtr0072087	3097	2915.281	5.452998	140.395
FBtr0113113	3053	2871.281	3.646346	92.463
FBtr0113114	4745	4563.281	0.158159	6.374
FBtr0343268	2431	2249.281	1.196512	23.768
FBtr0300558	4600	4418.281	10.949024	427.232
FBtr0304047	4017	3835.281	1.090078	36.922
FBtr0304050	5939	5757.281	1.048983	53.336
FBtr0300557	4053	3871.281	2.520639	86.179
FBtr0300556	4066	3884.281	1.301042	44.631
FBtr0300559	3857	3675.281	1.309418	42.501
FBtr0300554	4135	3953.281	1.817643	63.460
FBtr0300555	4740	4558.281	21.462569	864.008
FBtr0304046	4101	3919.281	1.407576	48.721
FBtr0304048	4701	4519.281	0.446412	17.817
FBtr0304049	4065	3883.281	1.458546	50.021
FBtr0078621	2371	2189.281	0.000000	0.000
FBtr0306631	4304	4122.281	0.898414	32.708
FBtr0302085	5027	4845.281	3.116069	133.340
FBtr0302086	4347	4165.281	1.748737	64.329
FBtr0333888	8968	8786.281	0.100843	7.825
FBtr0306632	6029	5847.281	0.279632	14.440
FBtr0302584	5159	4977.281	0.539014	23.693
FBtr0302583	5622	5440.281	0.336897	16.187
FBtr0306630	4838	4656.281	0.442260	18.187
FBtr0333889	8444	8262.281	0.113634	8.292
FBtr0339138	2154	1972.281	0.000000	0.000
FBtr0084314	1539	1357.281	0.000000	0.000
FBtr0301498	5841	5659.281	16.157970	807.576
FBtr0301499	4105	3923.281	120.132841	4162.424
FBtr0087935	2107	1925.281	0.117625	2.000
FBtr0076552	986	804.419	0.140761	1.000
FBtr0302420	1705	1523.281	0.000000	0.000
FBtr0086033	2084	1902.281	0.135377	2.274
FBtr0345665	2807	2625.281	0.074430	1.726
FBtr0083340	1711	1529.281	0.000000	0.000
FBtr0084869	1894	1712.281	0.264515	4.000
FBtr0088771	1015	833.281	0.000000	0.000
FBtr0307167	11695	11513.281	0.023366	2.376
FBtr0089070	10619	10437.281	0.024514	2.260
FBtr0332913	10141	9959.281	0.025912	2.279
FBtr0085950	1624	1442.281	5.574081	71.000
FBtr0304619	9544	9362.281	1.305672	107.957
FBtr0304617	6520	6338.281	0.810680	45.379
FBtr0304621	7376	7194.281	4.157839	264.174
FBtr0304620	8756	8574.281	4.846547	366.999
FBtr0304614	10136	9954.281	0.900017	79.122
FBtr0304616	6383	6201.281	0.867459	47.508
FBtr0345046	7289	7107.281	3.204970	201.170
FBtr0304615	7343	7161.281	4.945529	312.780
FBtr0304618	7295	7113.281	5.890168	370.027
FBtr0345047	6425	6243.281	0.686050	37.827
FBtr0304613	7334	7152.281	4.753098	300.232
FBtr0082595	2203	2021.281	208.636584	3724.366
FBtr0084525	1726	1544.281	0.146645	2.000
FBtr0080222	1284	1102.281	1.746310	17.000
FBtr0074484	1770	1588.281	40.237190	564.404
FBtr0340623	1767	1585.281	2.685340	37.596
FBtr0075868	4206	4024.281	0.000000	0.000
FBtr0071787	1663	1481.281	9.860912	129.000
FBtr0072188	735	553.583	1406.634383	6877.000
FBtr0088495	4116	3934.281	0.000012	0.000
FBtr0087000	1783	1601.281	0.000000	0.000
FBtr0343340	768	586.567	0.075439	0.391
FBtr0072164	586	404.654	0.409264	1.463
FBtr0343341	836	654.539	0.544343	3.147
FBtr0073063	2326	2144.281	20.232288	383.144
FBtr0073064	1995	1813.281	8.138439	130.329
FBtr0088486	1850	1668.281	22.942078	338.016
FBtr0113061	1820	1638.281	14.146356	204.677
FBtr0088490	1825	1643.281	0.842591	12.228
FBtr0088487	1956	1774.281	1.666654	26.116
FBtr0082608	775	593.562	121.790229	638.431
FBtr0344263	786	604.557	43.746468	233.569
FBtr0081370	1727	1545.281	0.133168	1.817
FBtr0081369	2605	2423.281	0.061021	1.306
FBtr0336750	2767	2585.281	0.125995	2.877
FBtr0299517	1027	845.281	0.000000	0.000
FBtr0345809	1297	1115.281	0.000000	0.000
FBtr0340119	1073	891.281	0.254086	2.000
FBtr0075955	546	364.664	0.000000	0.000
FBtr0307099	242	60.920	0.000000	0.000
FBtr0084797	489	307.698	26.863500	73.000
FBtr0083551	600	418.652	68.698218	254.000
FBtr0075872	2284	2102.281	0.000000	0.000
FBtr0085508	1005	823.281	38.647649	281.000
FBtr0087099	2458	2276.281	0.094069	1.891
FBtr0087098	2146	1964.281	0.083996	1.457
FBtr0340062	1993	1811.281	0.096628	1.546
FBtr0087100	2622	2440.281	0.307067	6.618
FBtr0082631	1328	1146.281	0.098781	1.000
FBtr0303993	8076	7894.281	2.983132	207.979
FBtr0333359	8539	8357.281	1.676676	123.751
FBtr0347066	8335	8153.281	5.315455	382.744
FBtr0072747	8339	8157.281	4.290898	309.121
FBtr0302458	765	583.567	0.000000	0.000
FBtr0082587	777	595.562	80.802931	425.000
FBtr0091923	576	394.657	0.860730	3.000
FBtr0073176	1088	906.281	90.556990	724.803
FBtr0333141	1313	1131.281	1.436933	14.356
FBtr0073175	886	704.490	0.295847	1.841
FBtr0310076	1783	1601.281	0.668647	9.456
FBtr0310500	1786	1604.281	1.224469	17.349
FBtr0310501	1672	1490.281	8.720272	114.771
FBtr0070385	1948	1766.281	0.475949	7.424
FBtr0083807	2954	2772.281	1.146903	28.080
FBtr0083808	2884	2702.281	0.686902	16.393
FBtr0334923	2720	2538.281	1.386343	31.077
FBtr0083810	3096	2914.281	3.397777	87.450
FBtr0334924	2730	2548.281	4.707635	105.946
FBtr0083809	2804	2622.281	0.909066	21.053
FBtr0076914	429	247.754	0.000000	0.000
FBtr0301218	408	226.776	0.000000	0.000
FBtr0075411	1700	1518.281	4.325543	58.000
FBtr0110911	1114	932.281	1.181316	9.726
FBtr0342603	1089	907.281	3.029416	24.274
FBtr0329897	6710	6528.281	0.082324	4.746
FBtr0112623	7109	6927.281	0.089038	5.447
FBtr0334569	6840	6658.281	0.072868	4.285
FBtr0112624	8745	8563.281	0.058496	4.424
FBtr0329898	9067	8885.281	0.100777	7.908
FBtr0334567	10048	9866.281	0.061973	5.400
FBtr0112622	7637	7455.281	0.123562	8.136
FBtr0290011	7037	6855.281	0.086378	5.230
FBtr0329899	10319	10137.281	0.106777	9.560
FBtr0334568	9215	9033.281	0.073560	5.868
FBtr0073386	1305	1123.281	0.000000	0.000
FBtr0082775	1147	965.281	0.000000	0.000
FBtr0074452	1064	882.281	0.235349	1.834
FBtr0340622	906	724.487	131.935604	844.166
FBtr0307506	1764	1582.281	2.251255	31.459
FBtr0085080	1634	1452.281	129.371156	1659.294
FBtr0078939	2216	2034.281	25.207135	452.866
FBtr0335432	2964	2782.281	1.366487	33.577
FBtr0306344	2352	2170.281	1.639662	31.427
FBtr0078941	2760	2578.281	1.155408	26.309
FBtr0306343	2883	2701.281	1.442937	34.423
FBtr0078942	2460	2278.281	1.998249	40.206
FBtr0335431	2213	2031.281	3.355304	60.192
FBtr0087045	794	612.554	0.000000	0.000
FBtr0080291	1347	1165.281	0.031178	0.321
FBtr0342591	1572	1390.281	0.136757	1.679
FBtr0071904	1183	1001.281	32.229512	285.000
FBtr0073213	536	354.664	1.277048	4.000
FBtr0078433	690	508.606	0.000000	0.000
FBtr0084775	1500	1318.281	127.077678	1479.491
FBtr0113354	1553	1371.281	184.064630	2229.112
FBtr0084776	1701	1519.281	47.435393	636.467
FBtr0084777	1549	1367.281	2.823730	34.097
FBtr0113031	393	211.793	15.504243	29.000
FBtr0078730	2415	2233.281	82.694269	1631.000
FBtr0082849	1226	1044.281	36.860704	339.951
FBtr0330062	1542	1360.281	9.046206	108.675
FBtr0330063	1491	1309.281	31.712243	366.687
FBtr0076949	1605	1423.281	3.667977	46.105
FBtr0330064	1506	1324.281	1.572228	18.388
FBtr0330065	1189	1007.281	34.613234	307.913
FBtr0330061	1554	1372.281	22.380137	271.232
FBtr0334939	993	811.417	1.116377	8.000
FBtr0087796	511	329.680	0.000000	0.000
FBtr0345269	3108	2926.281	0.000000	0.000
FBtr0083687	3111	2929.281	0.000000	0.000
FBtr0078452	1022	840.281	0.000000	0.000
FBtr0333294	3423	3241.281	1.242283	35.561
FBtr0075494	3207	3025.281	17.595652	470.117
FBtr0333293	5042	4860.281	4.590991	197.062
FBtr0075493	3410	3228.281	17.503831	499.045
FBtr0310581	3106	2924.281	16.208575	418.600
FBtr0310582	3240	3058.281	3.206860	86.615
FBtr0085145	1831	1649.281	125.298455	1825.053
FBtr0085137	2128	1946.281	21.020385	361.311
FBtr0114372	2058	1876.281	15.917973	263.767
FBtr0112834	2118	1936.281	17.869117	305.567
FBtr0085139	1909	1727.281	2.784724	42.480
FBtr0085140	1969	1787.281	3.253289	51.351
FBtr0085146	1882	1700.281	5.010483	75.238
FBtr0085138	2050	1868.281	49.088150	809.942
FBtr0306166	481	299.706	0.000000	0.000
FBtr0339136	314	132.832	0.000000	0.000
FBtr0079605	1061	879.281	115.898996	900.000
FBtr0078976	1067	885.281	0.255808	2.000
FBtr0074014	1781	1599.281	0.001389	0.020
FBtr0074012	2476	2294.281	0.026185	0.531
FBtr0343351	4420	4238.281	0.014189	0.531
FBtr0089732	765	583.567	0.194032	1.000
FBtr0334557	856	674.511	0.000000	0.000
FBtr0083875	832	650.539	0.000000	0.000
FBtr0339185	1582	1400.281	0.662274	8.190
FBtr0085574	1137	955.281	22.972578	193.810
FBtr0346956	2090	1908.281	0.000000	0.000
FBtr0303195	5618	5436.281	6.843673	328.569
FBtr0332593	5550	5368.281	35.376393	1677.197
FBtr0071524	7070	6888.281	4.624988	281.356
FBtr0332594	7073	6891.281	5.074655	308.846
FBtr0088389	1581	1399.281	1.401151	17.315
FBtr0088388	1526	1344.281	30.549510	362.685
FBtr0083597	2040	1858.281	0.853064	14.000
FBtr0339349	5099	4917.281	0.174428	7.575
FBtr0302918	4066	3884.281	0.158594	5.440
FBtr0302919	5153	4971.281	0.201018	8.825
FBtr0339350	5156	4974.281	0.194310	8.536
FBtr0330100	4842	4660.281	0.260587	10.725
FBtr0335410	4851	4669.281	0.362477	14.947
FBtr0330101	4863	4681.281	0.256592	10.608
FBtr0085778	4872	4690.281	0.355347	14.719
FBtr0075812	8007	7825.281	1.821926	125.912
FBtr0304904	7335	7153.281	2.059848	130.129
FBtr0340705	7161	6979.281	13.455643	829.374
FBtr0088765	1695	1513.281	0.110131	1.472
FBtr0088766	1640	1458.281	0.118656	1.528
FBtr0084550	2008	1826.281	19.654251	317.000
FBtr0077112	1106	924.281	38.117390	311.145
FBtr0310534	1191	1009.281	35.599572	317.316
FBtr0310533	1045	863.281	0.595393	4.539
FBtr0082845	1613	1431.281	0.474669	6.000
FBtr0332764	3003	2821.281	1.966593	49.000
FBtr0081199	1115	933.281	12.132559	100.000
FBtr0332360	5516	5334.281	0.082906	3.906
FBtr0332367	5210	5028.281	0.091919	4.082
FBtr0332366	5255	5073.281	0.069682	3.122
FBtr0332362	1508	1326.281	0.216737	2.539
FBtr0332361	5445	5263.281	0.081449	3.786
FBtr0306392	5411	5229.281	0.085787	3.962
FBtr0332364	5051	4869.281	0.074400	3.199
FBtr0079621	1053	871.281	0.046896	0.361
FBtr0332365	5243	5061.281	0.075045	3.354
FBtr0306391	5414	5232.281	0.085702	3.960
FBtr0332363	5309	5127.281	0.088790	4.021
FBtr0079620	1354	1172.281	0.068423	0.708
FBtr0100231	320	138.830	10502.563404	12877.000
FBtr0073358	4357	4175.281	0.106275	3.919
FBtr0332744	4183	4001.281	0.115601	4.085
FBtr0078569	3771	3589.281	5.217125	165.377
FBtr0078570	3871	3689.281	6.778899	220.870
FBtr0078568	3840	3658.281	13.683377	442.085
FBtr0346095	4056	3874.281	2.885664	98.735
FBtr0332053	3915	3733.281	5.396754	177.934
FBtr0087484	324	142.828	0.000000	0.000
FBtr0330068	3575	3393.281	11.924539	357.352
FBtr0110923	2739	2557.281	4.472643	101.013
FBtr0110921	2958	2776.281	2.736984	67.107
FBtr0110920	3536	3354.281	3.613704	107.050
FBtr0110922	2625	2443.281	19.316063	416.800
FBtr0110925	2930	2748.281	6.785567	164.696
FBtr0073134	2919	2737.281	1.585463	38.328
FBtr0302598	4914	4732.281	0.465513	19.455
FBtr0110924	4769	4587.281	0.458707	18.583
FBtr0073132	2981	2799.281	12.857799	317.869
FBtr0073135	2891	2709.281	2.488402	59.540
FBtr0301948	3311	3129.281	1.029365	28.448
FBtr0073133	2700	2518.281	1.967532	43.758
FBtr0335134	1731	1549.281	0.185940	2.544
FBtr0077450	1278	1096.281	23.389802	226.456
FBtr0072275	3812	3630.281	0.031191	1.000
FBtr0078694	1059	877.281	19.840762	153.721
FBtr0078693	1225	1043.281	38.017021	350.279
FBtr0301619	8270	8088.281	0.980526	70.041
FBtr0344112	8332	8150.281	0.909689	65.479
FBtr0344465	8207	8025.281	0.882490	62.547
FBtr0301618	8144	7962.281	1.165171	81.934
FBtr0075520	4026	3844.281	109.730397	3725.437
FBtr0333578	3562	3380.281	0.457314	13.652
FBtr0072058	3845	3663.281	14.926560	482.909
FBtr0344561	5152	4970.281	2.686160	117.909
FBtr0344559	5083	4901.281	21.453731	928.640
FBtr0344560	4496	4314.281	14.026963	534.450
FBtr0346593	1292	1110.281	1.141323	11.191
FBtr0072761	1156	974.281	0.442658	3.809
FBtr0300490	2762	2580.281	0.284601	6.485
FBtr0072344	1892	1710.281	15.724891	237.515
FBtr0081514	1411	1229.281	1.546992	16.795
FBtr0333354	3292	3110.281	0.116687	3.205
FBtr0345672	5724	5542.281	0.043579	2.133
FBtr0086608	5570	5388.281	0.045247	2.153
FBtr0081568	1016	834.281	31.351945	231.000
FBtr0087861	331	149.824	310.617358	411.000
FBtr0300052	1548	1366.281	0.000000	0.000
FBtr0072928	1162	980.281	1.900505	16.453
FBtr0088638	15770	15588.281	0.008662	1.192
FBtr0304571	16042	15860.281	0.008507	1.192
FBtr0304568	16003	15821.281	0.008529	1.192
FBtr0308083	15811	15629.281	0.016454	2.271
FBtr0088637	15847	15665.281	0.008618	1.192
FBtr0304570	16056	15874.281	0.008499	1.192
FBtr0304569	15788	15606.281	0.008652	1.192
FBtr0088639	15770	15588.281	0.008662	1.192
FBtr0304572	15871	15689.281	0.008604	1.192
FBtr0088640	15812	15630.281	0.008638	1.192
FBtr0344003	1731	1549.281	0.295520	4.043
FBtr0085798	1860	1678.281	0.469347	6.957
FBtr0077006	1233	1051.281	0.000000	0.000
FBtr0072760	744	562.574	0.000000	0.000
FBtr0343568	4432	4250.281	8.914800	334.630
FBtr0332290	4243	4061.281	19.384520	695.270
FBtr0070702	4813	4631.281	5.161231	211.101
FBtr0301237	1763	1581.281	4.439637	62.000
FBtr0087092	2022	1840.281	0.000000	0.000
FBtr0113086	2078	1896.281	0.000000	0.000
FBtr0072327	1959	1777.281	0.431318	6.770
FBtr0072328	1736	1554.281	9.096462	124.864
FBtr0306655	1683	1501.281	5.308002	70.377
FBtr0073913	4958	4776.281	0.116974	4.934
FBtr0343518	4837	4655.281	0.123349	5.071
FBtr0339532	2842	2660.281	140.567931	3302.547
FBtr0339531	4537	4355.281	1.533949	59.001
FBtr0083448	4309	4127.281	20.231803	737.452
FBtr0310074	1289	1107.281	13.806491	135.013
FBtr0080585	1286	1104.281	47.327714	461.562
FBtr0087627	3859	3677.281	0.030792	1.000
FBtr0273289	5172	4990.281	0.003236	0.143
FBtr0273291	5082	4900.281	0.003291	0.142
FBtr0273287	5105	4923.281	0.003277	0.142
FBtr0273290	5218	5036.281	0.003209	0.143
FBtr0273288	5744	5562.281	0.002926	0.144
FBtr0273285	5143	4961.281	0.003254	0.143
FBtr0273286	5583	5401.281	0.003007	0.143
FBtr0077505	687	505.607	1.343703	6.000
FBtr0084224	943	761.474	0.000000	0.000
FBtr0445215	733	551.584	156.836136	764.000
FBtr0334658	3521	3339.281	0.237848	7.014
FBtr0085581	3527	3345.281	0.236450	6.986
FBtr0073255	2648	2466.281	0.137735	3.000
FBtr0343181	2096	1914.281	0.029459	0.498
FBtr0071894	1721	1539.281	0.036925	0.502
FBtr0074480	3668	3486.281	34.330285	1057.000
FBtr0085418	1831	1649.281	30.551335	445.000
FBtr0087893	2830	2648.281	0.256538	6.000
FBtr0308361	1111	929.281	0.000000	0.000
FBtr0345137	1218	1036.281	0.000000	0.000
FBtr0308363	2917	2735.281	0.000000	0.000
FBtr0308362	1508	1326.281	0.000000	0.000
FBtr0344421	857	675.509	0.000000	0.000
FBtr0075944	992	810.417	85.927334	615.000
FBtr0074053	1530	1348.281	14.712552	175.188
FBtr0343332	1809	1627.281	2.352757	33.812
FBtr0078004	406	224.778	0.000000	0.000
FBtr0306799	988	806.418	0.138828	0.989
FBtr0308821	1252	1070.281	0.000025	0.000
FBtr0308822	2106	1924.281	0.000650	0.011
FBtr0112766	714	532.597	1.063007	5.000
FBtr0091520	681	499.607	0.000000	0.000
FBtr0071180	2571	2389.281	110.521077	2332.102
FBtr0071181	2543	2361.281	14.237201	296.898
FBtr0070557	487	305.700	0.000000	0.000
FBtr0084034	2799	2617.281	16.885153	390.293
FBtr0334668	1207	1025.281	9.785430	88.605
FBtr0081635	1017	835.281	388.964803	2869.314
FBtr0081636	991	809.417	7.329996	52.398
FBtr0081637	985	803.419	5.592862	39.684
FBtr0299959	1936	1754.281	8.068182	125.000
FBtr0339288	2008	1826.281	0.996670	16.075
FBtr0088664	1948	1766.281	1.726072	26.925
FBtr0084611	1152	970.281	0.000000	0.000
FBtr0345314	826	644.541	56.322303	320.602
FBtr0070128	913	731.487	2.535321	16.379
FBtr0070129	869	687.500	0.449978	2.732
FBtr0070125	845	663.535	34.196542	200.392
FBtr0070126	935	753.479	52.754271	351.046
FBtr0070124	1472	1290.281	0.121032	1.379
FBtr0070127	1050	868.281	8.227940	63.094
FBtr0070123	1087	905.281	8.960199	71.637
FBtr0100530	1544	1362.281	0.726397	8.739
FBtr0332314	5266	5084.281	0.103183	4.633
FBtr0071005	2316	2134.281	6.945352	130.912
FBtr0071006	2758	2576.281	0.486705	11.074
FBtr0301860	1832	1650.281	11.758956	171.381
FBtr0114513	1234	1052.281	0.000000	0.000
FBtr0081834	1481	1299.281	79.218321	909.000
FBtr0083615	652	470.610	0.721813	3.000
FBtr0343204	975	793.432	4.365566	30.590
FBtr0302316	1094	912.281	3.898509	31.410
FBtr0081914	3092	2910.281	23.966831	616.000
FBtr0076928	1004	822.281	0.550814	4.000
FBtr0074205	48733	48551.281	1.012171	434.000
FBtr0083287	966	784.444	0.125061	0.866
FBtr0083288	1054	872.281	14.426262	111.134
FBtr0081522	1110	928.281	0.000000	0.000
FBtr0082737	2173	1991.281	0.010215	0.180
FBtr0071728	1188	1006.281	0.000000	0.000
FBtr0079624	1213	1031.281	0.000000	0.000
FBtr0329990	2002	1820.281	2.346882	37.728
FBtr0073112	1303	1121.281	4.571715	45.272
FBtr0076393	1617	1435.281	0.000000	0.000
FBtr0300455	2947	2765.281	0.122842	3.000
FBtr0071764	5173	4991.281	0.466303	20.555
FBtr0100521	4665	4483.281	0.473555	18.750
FBtr0071763	4847	4665.281	0.386404	15.920
FBtr0342981	3897	3715.281	0.419811	13.775
FBtr0305043	14423	14241.281	7.576378	952.897
FBtr0345261	13190	13008.281	4.503221	517.343
FBtr0084563	13001	12819.281	50.058555	5667.313
FBtr0084562	14396	14214.281	3.709723	465.695
FBtr0334942	13229	13047.281	5.578227	642.764
FBtr0334943	14393	14211.281	2.936667	368.573
FBtr0310079	3301	3119.281	231.777471	6385.000
FBtr0331932	768	586.567	7.503093	38.868
FBtr0078056	601	419.652	5099.649696	18900.122
FBtr0084445	1484	1302.281	0.006037	0.069
FBtr0300818	1680	1498.281	0.000000	0.000
FBtr0073557	1418	1236.281	123.867534	1352.415
FBtr0073556	1075	893.281	801.543491	6323.395
FBtr0346276	2447	2265.281	31.594084	632.067
FBtr0346277	1774	1592.281	10.320054	145.123
FBtr0088814	1722	1540.281	1.388039	18.882
FBtr0339296	1661	1479.281	2.512294	32.821
FBtr0088813	1606	1424.281	3.655046	45.975
FBtr0088811	2078	1896.281	15.595640	261.181
FBtr0088812	1719	1537.281	9.346583	126.894
FBtr0080437	1262	1080.281	2.770428	26.431
FBtr0089748	1358	1176.281	0.000000	0.000
FBtr0299866	2629	2447.281	3.242741	70.086
FBtr0299864	3292	3110.281	1.564136	42.964
FBtr0299865	2585	2403.281	9.552973	202.758
FBtr0072475	2696	2514.281	1.621500	36.005
FBtr0301889	3439	3257.281	31.779294	914.186
FBtr0344419	493	311.694	0.726552	2.000
FBtr0078552	1415	1233.281	17.355030	189.026
FBtr0078553	1445	1263.281	2.328071	25.974
FBtr0303708	5407	5225.281	11.044461	509.670
FBtr0303710	6200	6018.281	9.140301	485.812
FBtr0332963	2596	2414.281	9.128710	194.640
FBtr0303709	1954	1772.281	3.570015	55.878
FBtr0087139	1495	1313.281	90.013505	1044.000
FBtr0346541	1632	1450.281	1.285878	16.470
FBtr0076454	1220	1038.281	224.604290	2059.530
FBtr0082638	2386	2204.281	3.711394	72.250
FBtr0084285	1694	1512.281	0.000000	0.000
FBtr0310266	2698	2516.281	30.084202	668.548
FBtr0078711	2706	2524.281	6.201823	138.259
FBtr0304794	2819	2637.281	7.070583	164.682
FBtr0309091	2701	2519.281	2.968691	66.051
FBtr0330314	2590	2408.281	40.480421	860.969
FBtr0078710	2798	2616.281	8.469427	195.692
FBtr0339320	2677	2495.281	64.609164	1423.799
FBtr0070944	1092	910.281	0.968960	7.790
FBtr0070943	1074	892.281	0.280498	2.210
FBtr0070799	3697	3515.281	35.214638	1093.247
FBtr0340463	3857	3675.281	10.128460	328.753
FBtr0080187	4511	4329.281	17.188009	657.168
FBtr0301710	4379	4197.281	12.046526	446.545
FBtr0112746	831	649.540	0.000000	0.000
FBtr0084744	1459	1277.281	0.000094	0.001
FBtr0346367	1054	872.281	0.000000	0.000
FBtr0087516	1839	1657.281	0.068323	1.000
FBtr0085896	1583	1401.281	444.509705	5501.000
FBtr0303417	258	76.880	0.000000	0.000
FBtr0302027	4726	4544.281	69.394465	2785.000
FBtr0074629	1645	1463.281	0.077381	1.000
FBtr0086125	3336	3154.281	17.661580	492.000
FBtr0080366	1326	1144.281	1.187445	12.000
FBtr0075718	1700	1518.281	501.285441	6721.596
FBtr0308595	1771	1589.281	3.145205	44.145
FBtr0075719	1757	1575.281	9.290313	129.248
FBtr0306305	588	406.654	0.000000	0.000
FBtr0089859	914	732.487	0.309168	2.000
FBtr0088684	758	576.570	64.097440	326.384
FBtr0078326	587	405.654	5.024365	18.000
FBtr0344380	4578	4396.281	3.112432	120.843
FBtr0113236	3445	3263.281	43.775959	1261.611
FBtr0342791	814	632.547	0.079158	0.442
FBtr0078962	3183	3001.281	20.689924	548.404
FBtr0078961	5393	5211.281	0.990708	45.596
FBtr0082362	898	716.487	0.022450	0.142
FBtr0070487	2002	1820.281	36.887658	593.000
FBtr0305261	2954	2772.281	0.163386	4.000
FBtr0073468	950	768.467	0.589386	4.000
FBtr0083269	1581	1399.281	3.722354	46.000
FBtr0082901	1761	1579.281	0.788675	11.000
FBtr0087886	3018	2836.281	3.602713	90.243
FBtr0333103	2955	2773.281	1.125504	27.566
FBtr0087885	2782	2600.281	2.708134	62.191
FBtr0330332	5956	5774.281	1.529385	77.992
FBtr0330329	4361	4179.281	37.842352	1396.738
FBtr0330331	4364	4182.281	2.913809	107.624
FBtr0330330	4805	4623.281	1.730227	70.646
FBtr0088778	1608	1426.281	0.476333	6.000
FBtr0334125	2308	2126.281	64.985344	1220.313
FBtr0334126	2281	2099.281	7.585978	140.643
FBtr0079637	2660	2478.281	22.548769	493.524
FBtr0080448	1020	838.281	0.000000	0.000
FBtr0070235	3623	3441.281	17.050687	518.200
FBtr0332287	3620	3438.281	7.311979	222.030
FBtr0342738	3887	3705.281	5.585337	182.770
FBtr0076412	1310	1128.281	2.019150	20.120
FBtr0331542	1278	1096.281	28.391387	274.880
FBtr0085407	642	460.617	12.782873	52.000
FBtr0072256	1825	1643.281	23.427822	340.000
FBtr0076098	534	352.665	93.528655	291.301
FBtr0290024	890	708.488	8.077272	50.540
FBtr0333215	1431	1249.281	0.364010	4.016
FBtr0305648	1315	1133.281	0.813596	8.143
FBtr0340251	2936	2754.281	0.161118	3.919
FBtr0080987	2037	1855.281	0.171699	2.813
FBtr0303255	2189	2007.281	0.571099	10.124
